"","cieloDespejado","multinube","nube"
"1",0,0,1
"2",0,0,1
"3",0,0,1
"4",0,0,1
"5",0,0,1
"6",0,0,1
"7",0,0,1
"8",0,0,1
"9",0,0,1
"10",0,0,1
"11",0,0,1
"12",0,0,1
"13",0,0,1
"14",0,0,1
"15",0,0,1
"16",0,0,1
"17",0,0,1
"18",0,0,1
"19",0,0,1
"20",0,0,1
"21",0,0,1
"22",0,0,1
"23",0,1,0
"24",0,1,0
"25",0,0,1
"26",0,0,1
"27",0,0,1
"28",0,0,1
"29",0,0,1
"30",0,1,0
"31",0,0,1
"32",0,1,0
"33",0,0,1
"34",0,1,0
"35",0,1,0
"36",0,0,1
"37",0,0,1
"38",0,1,0
"39",0,1,0
"40",0,0,1
"41",0,0,1
"42",0,0,1
"43",0,0,1
"44",0,0,1
"45",0,0,1
"46",0,0,1
"47",0,0,1
"48",0,1,0
"49",0,1,0
"50",0,0,1
"51",0,1,0
"52",0,0,1
"53",0,0,1
"54",0,1,0
"55",0,0,1
"56",0,0,1
"57",0,0,1
"58",0,0,1
"59",0,0,1
"60",0,0,1
"61",0,0,1
"62",0,0,1
"63",0,0,1
"64",0,0,1
"65",0,0,1
"66",0,1,0
"67",0,0,1
"68",0,0,1
"69",0,0,1
"70",0,0,1
"71",0,1,0
"72",0,1,0
"73",0,1,0
"74",0,0,1
"75",1,0,0
"76",0,0,1
"77",0,0,1
"78",0,0,1
"79",0,0,1
"80",0,0,1
"81",0,1,0
"82",0,0,1
"83",0,1,0
"84",0,0,1
"85",0,0,1
"86",0,0,1
"87",0,0,1
"88",0,0,1
"89",0,0,1
"90",0,0,1
"91",0,0,1
"92",0,0,1
"93",0,0,1
"94",0,1,0
"95",0,1,0
"96",0,0,1
"97",1,0,0
"98",0,1,0
"99",0,0,1
"100",0,1,0
"101",0,0,1
"102",0,0,1
"103",0,1,0
"104",1,0,0
"105",0,1,0
"106",0,0,1
"107",0,0,1
"108",0,0,1
"109",0,0,1
"110",0,0,1
"111",0,0,1
"112",0,0,1
"113",0,0,1
"114",0,0,1
"115",0,0,1
"116",0,1,0
"117",1,0,0
"118",0,0,1
"119",0,0,1
"120",0,1,0
"121",1,0,0
"122",0,0,1
"123",0,0,1
"124",0,0,1
"125",0,0,1
"126",0,0,1
"127",0,1,0
"128",0,1,0
"129",0,0,1
"130",0,1,0
"131",0,0,1
"132",0,0,1
"133",0,0,1
"134",0,0,1
"135",0,0,1
"136",0,0,1
"137",0,0,1
"138",0,0,1
"139",0,0,1
"140",0,0,1
"141",0,0,1
"142",0,1,0
"143",0,0,1
"144",0,1,0
"145",0,1,0
"146",0,0,1
"147",0,0,1
"148",0,0,1
"149",0,0,1
"150",0,0,1
"151",0,1,0
"152",0,1,0
"153",0,0,1
"154",0,0,1
"155",0,0,1
"156",0,0,1
"157",0,1,0
"158",0,0,1
"159",0,1,0
"160",1,0,0
"161",1,0,0
"162",0,1,0
"163",0,0,1
"164",0,0,1
"165",0,1,0
"166",0,0,1
"167",0,0,1
"168",0,0,1
"169",0,0,1
"170",1,0,0
"171",0,0,1
"172",0,0,1
"173",0,0,1
"174",0,1,0
"175",0,0,1
"176",1,0,0
"177",1,0,0
"178",1,0,0
"179",1,0,0
