"";"pred";"obs"
"1";0,26475664973259;0,28845448060008
"2";0,655931293964386;0,863503655655028
"3";0,709926962852478;0,861647993204152
"4";0,249108731746674;0,167630236576344
"5";0,293603211641312;0,149485981501107
"6";0,382540762424469;0,304124519074148
"7";0,47875913977623;0,563711077480093
"8";0,72438633441925;0,23711448612583
"9";0,992477357387543;1
"10";0,612062215805054;0,542474051653395
"11";0,179749190807343;0,287835926449788
"12";0,170565366744995;0,147424134333467
"13";0,30930683016777;0,309072952276485
"14";0,594977080821991;0,756906157088012
"15";0,493286967277527;0,518144255075237
"16";0,91497415304184;1
"17";0,179375946521759;0,149485981501107
"18";0,47723850607872;0,36268097863514
"19";0,140721261501312;0,238557779143179
"20";0,575928151607513;0,639174683815737
"21";0,446533113718033;0,354227405247813
"22";0,507699131965637;0,866390241689725
"23";0,445479363203049;0,481649560207999
"24";0,241318270564079;0,143712809431714
"25";0,234503358602524;0,282475123813922
"26";0,308448940515518;0,300000824738867
"27";0,252189606428146;0,212990874264436
"28";0,268859177827835;0,148661242634051
"29";0,576542556285858;0,4237116547973
"30";0,788254737854004;1
"31";0,187418311834335;0,18268172090012
"32";0,208730891346931;0,140826223397017
"33";0,347404807806015;1
"34";0,335109889507294;0,387010775213298
"35";0,256217002868652;0,304124519074148
"36";0,485176831483841;0,86968919715795
"37";0,956076681613922;1
"38";0,402578204870224;0,690720863006751
"39";0,515942275524139;0,435051814219323
"40";0,394807547330856;0,355258328831634
"41";0,996793925762177;1
"42";0,167854428291321;0,175259071096614
"43";0,30614310503006;0,149485981501107
"44";0,182914927601814;0,155877707720793
"45";0,193453371524811;0,0670120947954854
"46";0,252713590860367;0,201032160692121
"47";0,322458654642105;0,283299862680979
"48";0,277038812637329;0,261238097987225
"49";0,326838046312332;1
"50";0,255366116762161;0,230310390472617
"51";0,279362559318542;0,285155525131855
"52";0,441495895385742;0,357732545432802
"53";0,48135370016098;0,343918169409611
"54";0,349233478307724;0,407216877456175
"55";0,267966240644455;0,432989967051682
"56";0,401758134365082;0,37340258390687
"57";0,64279580116272;0,690720863006751
"58";0,622441232204437;0,654638537573041
"59";0,203542545437813;0,116702611535623
"60";0,503871858119965;0,438556954404312
"61";0,193541213870049;0,173815778079266
"62";0,999220371246338;1
"63";0,379744976758957;0,411959125941749
"64";0,250388234853745;0,258145327235764
"65";0,160185039043427;0,113403656067398
"66";0,836929261684418;0,806802858544913
"67";0,180110827088356;0,176289994680434
"68";0,255348891019821;0,210929027096795
"69";0,995028972625732;1
"70";0,222573533654213;0,121032490587668
"71";0,278373658657074;0,396082902750917
"72";0,296610713005066;0,56969043426625
"73";0,934482276439667;1
"74";0,172556012868881;0,125362369639713
"75";0,404235512018204;0,707421825064639
"76";0,271077066659927;0,324742990750554
"77";0,532719075679779;0,419381775745255
"78";0,829455018043518;1
"79";0,322985768318176;0,37134073673923
"80";0,176026344299316;0,130929356992342
"81";0,391015142202377;0,390309730681523
"82";0,453567177057266;0,487010362843865
"83";0,449238151311874;0,295877130403586
"84";0,156041368842125;0,142681885847893
"85";0,327558547258377;0,292165805501833
"86";0,258556306362152;0,231135129339673
"87";0,452705889940262;0,339175920924037
"88";0,497922748327255;0,503711324901753
"89";0,526673913002014;0,663710665110659
"90";0,425464808940887;0,458556871930425
"91";0,742156326770782;1
"92";0,436010867357254;0,416495189710558
"93";0,334309369325638;0,364330456369252
"94";0,237362712621689;0,258351511952528
"95";0,518786072731018;0,799792578174935
"96";0,258522242307663;0,169692083743985
"97";0,707287430763245;0,513814376023192
"98";0,530226230621338;0,494639197364135
"99";0,601009964942932;0,637112836648096
"100";0,453437447547913;0,25897006610282
"101";0,162202775478363;0,171341561478097
"102";0,303252786397934;0,236495931975538
"103";0,202745825052261;0,327423392068486
"104";0,238969966769218;0,287011187582732
"105";0,950255751609802;1
"106";0,869138300418854;0,997523721551664
"107";0,273947030305862;0,0472183619861361
"108";0,468858689069748;0,549896701456901
"109";0,799037158489227;0,88494686619849
"110";0,306849628686905;0,364330456369252
"111";0,522631108760834;0,471752693803325
"112";0,57533323764801;0,470103216069212
"113";0,248494699597359;0,241444365177876
"114";0,338774412870407;0,378144832392444
"115";0,166073128581047;0,168867344876928
"116";0,488419085741043;0,696906404509672
"117";0,232805147767067;0,348248048461656
"118";0,269851058721542;0,156290077154321
"119";0,363620102405548;0,663504480393895
"120";0,171000897884369;0,0892800442060033
"121";0,193078652024269;0,1684549754434
"122";0,202909350395203;0,220619708784706
"123";0,558263719081879;0,283506047397743
"124";0,312407344579697;0,252578339883134
"125";0,447507619857788;0,397938565201793
"126";0,766027331352234;0,987214485713461
"127";0,866947174072266;0,820823419284869
"128";0,443283945322037;0,68206110490266
"129";0,231674060225487;0,199588867674772
"130";0,230603531002998;0,223093925385875
"131";0,559062123298645;0,319794557548216
"132";0,567865908145905;0,587628504624723
"133";0,13662925362587;0,432989967051682
"134";0,297315269708633;0,21216613539738
"135";0,33140504360199;0,230516575189381
"136";0,503239870071411;0,461237273248358
"137";0,371763199567795;0,252578339883134
"138";0,44900044798851;0,518968993942293
"139";0,158480912446976;0,155671523004029
"140";0,332154095172882;0,214021797848256
"141";0,908043801784515;0,909895216926941
"142";0,265788584947586;0,287011187582732
"143";0,530578792095184;0,470721770219504
"144";0,21486434340477;0,157114816021377
"145";0,211816698312759;0,171135376761333
"146";0,13596411049366;0,162475618657243
"147";0,589663505554199;0,529896783930788
"148";0,521329581737518;0,516700962057888
"149";0,483756631612778;0,390722100115051
"150";0,440790861845016;0,37237166032305
"151";0,229592636227608;0,15113545923522
"152";0,19967819750309;0,245980428946685
"153";0,508924722671509;0,596494447445578
"154";0,43345183134079;0,40288699840413
"155";0,276704698801041;0,421237438196131
"156";0,16059310734272;0,080826470818677
"157";0,20165354013443;0,231135129339673
"158";0,379952400922775;0,365567564669836
"159";0,376495212316513;0,250104123281966
"160";0,400860726833344;0,29711423870417
"161";0,543572306632996;0,496288675098247
"162";0,166002780199051;0,104743897963307
"163";0,538021922111511;0,589071797642072
"164";0,433129787445068;0,319176003397924
"165";0,168751880526543;0,14659939546641
"166";0,434824138879776;0,426804425548761
"167";0,618942558765411;0,493814458497078
"168";0,500051915645599;0,664947773411244
"169";0,567187309265137;0,472989802103909
"170";0,0793435424566269;0,0989707258939138
"171";0,175450459122658;0,193197141455087
"172";0,560490906238556;0,626391231376365
"173";0,226644515991211;0,303093595490328
"174";0,467161238193512;0,798349285157587
"175";0,664472699165344;0,690720863006751
"176";0,391096889972687;0,410928202357928
"177";0,3582883477211;0,312578092461474
"178";0,264860451221466;0,175259071096614
"179";0,593710601329803;0,448453820808986
"180";0,352911412715912;0,364330456369252
"181";0,393518090248108;0,53608232543371
"182";0,530872523784637;0,667215805295648
"183";0,27398008108139;0,308042028692665
"184";0,47844734787941;0,233196976507313
"185";0,877985060214996;1
"186";0,602257490158081;0,661030263792727
"187";0,229868352413177;0,142063331697601
"188";0,136756330728531;0,0983521717436217
"189";0,658809542655945;0,571133727283599
"190";0,29964017868042;0,223093925385875
"191";0,492811560630798;0,493195904346786
"192";0,771378099918365;1
"193";0,286045640707016;0,164125096391355
"194";0,195618733763695;0,157733370171669
"195";0,66636449098587;0,804947196094037
"196";0,274760574102402;0,230722759906145
"197";0,547423362731934;0,709277487515515
"198";0,556577742099762;1
"199";0,434965282678604;0,690720863006751
"200";0,452696293592453;0,282681308530686
"201";0,280078083276749;0,256495849501652
"202";0,286569833755493;0,40948490934058
"203";0,143863379955292;0,186393045801873
"204";0,120907910168171;0,104950082680071
"205";0,148403152823448;0,0711357891307665
"206";0,260380357503891;0,296701869270642
"207";0,327705711126328;0,135259236044387
"208";0,432604044675827;0,44659815835811
"209";0,303995966911316;0,537731803167822
"210";0,285958021879196;0,318145079814104
"211";0,634215235710144;0,739380456163067
"212";0,750807523727417;0,77814318291471
"213";0,180275082588196;0,204331116160346
"214";0,248201817274094;0,245155690079629
"215";0,275822788476944;0,252784524599899
"216";0,19267600774765;0,16948589902722
"217";0,348692685365677;0,380619048993612
"218";0,655663251876831;0,999997938152832
"219";0,254195004701614;0,204743485593874
"220";0,492817372083664;0,410309648207636
"221";0,276299953460693;0,326186283767902
"222";0,353492856025696;0,369485074288353
"223";0,528989374637604;0,432165228184626
"224";0,327675521373749;0,337526443189925
"225";0,71202826499939;0,704329054313178
"226";0,323171257972717;0,314227570195587
"227";0,441955775022507;0,356495437132218
"228";0,209966912865639;0,153403491119624
"229";0,376152008771896;0,215258906148841
"230";0,74905389547348;1
"231";0,155453771352768;0,0903109677898235
"232";0,392498463392258;0,472165063236853
"233";0,682669103145599;1
"234";0,534564018249512;0,637937575515153
"235";0,299956858158112;0,199176498241244
"236";0,337261468172073;0,53814417260135
"237";0,265615344047546;0,211547581247088
"238";0,480075597763062;0,389897361247995
"239";0,204489916563034;0,114846949084746
"240";0,416883111000061;0,481031006057707
"241";0,0965451523661613;0,0946408468418687
"242";0,865437686443329;0,9973175368349
"243";0,688134789466858;0,363093348068668
"244";0,902619004249573;0,819586310984285
"245";0,500631988048553;0,400412781802962
"246";0,55719792842865;0,404742660855007
"247";0,379880964756012;0,443711572323413
"248";0,439117610454559;0,43340233648521
"249";0,213976874947548;0,326186283767902
"250";0,565926790237427;0,565566739930969
"251";0,506701350212097;0,612989224786702
"252";0,518331170082092;0,514845299607012
"253";0,824383914470673;0,869483012441186
"254";0,22149769961834;0,190929109570682
"255";0,596577107906342;0,83257594814042
"256";0,228671625256538;0,262269021571045
"257";0,167953744530678;0,278351429478641
"258";0,594028174877167;0,435257998936087
"259";0,291488826274872;0,148661242634051
"260";0,153735011816025;0,117321165685915
"261";0,383447736501694;0,33216564055406
"262";0,606067776679993;0,551546179191014
"263";0,878321707248688;0,929276580302762
"264";0,597210466861725;0,711339334683156
"265";0,387745320796967;0,409691094057344
"266";0,383616924285889;0,336907889039633
"267";0,512412548065186;0,522474134127282
"268";0,315944403409958;0,510309235838203
"269";0,464709728956223;1
"270";0,147975862026215;0,160001402056074
"271";0,125100076198578;0,12268196832178
"272";0,28191140294075;0,256083480068123
"273";0,309415608644485;0,303093595490328
"274";0,206379726529121;0,126393293223533
"275";0,520167231559753;0,89154477713494
"276";0,142422616481781;0,0583523366913951
"277";0,515898525714874;0,573195574451239
"278";0,361116886138916;0,332578009987588
"279";0,623493254184723;1
"280";0,151967585086823;0,105981006263892
"281";0,467747002840042;0,357732545432802
"282";0,15861251950264;0,244537135929336
"283";0,218858197331429;0,283506047397743
"284";0,512323498725891;0,655050907006569
"285";0,775044620037079;0,616494364971691
"286";0,547376394271851;0,351134634496353
"287";0,332731068134308;0,377320093525388
"288";0,156537726521492;0,149485981501107
"289";0,304496735334396;0,220413524067942
"290";0,70650589466095;1
"291";0,135794535279274;0,218145492183537
"292";0,30190035700798;0,459793980231009
"293";0,335137665271759;0,366392303536893
"294";0,584436237812042;0,353402666380757
"295";0,222284898161888;0,176496179397198
"296";0,500668585300446;0,3342274877217
"297";0,185252249240875;0,175259071096614
"298";0,486547768115997;0,361443870334555
"299";0,356359243392944;0,36474282580278
"300";0,703100740909576;0,680205442451784
"301";0,413968324661255;0,496701044531775
"302";0,582998335361481;0,988451594014045
"303";0,864157795906067;1
"304";0,314018994569778;0,230104205755853
"305";0,386461019515991;0,35814491486633
"306";0,337619781494141;0,317114156230284
"307";0,160323068499565;0,104743897963307
"308";0,224152207374573;0,165362204691939
"309";0,587265193462372;0,63628809778104
"310";0,671575665473938;0,374021138057163
"311";0,733457624912262;0,523711242427866
"312";0,603485584259033;1
"313";0,699783861637115;0,674019900948862
"314";0,633931338787079;1
"315";0,472134351730347;0,436701291953435
"316";0,264245539903641;0,420206514612311
"317";0,702127456665039;1
"318";0,392456322908401;0,390928284831815
"319";0,612345457077026;1
"320";0,318880558013916;0,345980016577251
"321";0,226577267050743;0,136702529061736
"322";0,433928847312927;0,3657737493866
"323";0,291591435670853;0,218145492183537
"324";0,787329614162445;0,727215557873988
"325";0,544838607311249;0,53608232543371
"326";0,47778531908989;0,318145079814104
"327";0,328241676092148;0,240413441594055
"328";0,308514535427094;0,182269351466592
"329";0,137239769101143;0,0876305664718908
"330";0,394514590501785;0,330309978103183
"331";0,197499811649323;0,0903109677898235
"332";0,207582205533981;0,19134147900421
"333";0,987049698829651;1
"334";0,254948079586029;0,307217289825609
"335";0,176312893629074;0,080620286101913
"336";0,429361343383789;0,335876965455813
"337";0,77372807264328;1
"338";0,42659729719162;0,449484744392807
"339";0,611636519432068;0,201032160692121
"340";0,461559355258942;0,525566904878743
"341";0,207378834486008;0,31134098416089
"342";0,475373268127441;0,50103092358382
"343";0,624399840831757;0,378144832392444
"344";0,344742387533188;0,169898268460749
"345";0,490418314933777;0,58391717972297
"346";0,34369832277298;0,251547416299314
"347";0,158735647797585;0,110929439466229
"348";0,256246536970139;0,329897608669655
"349";0,249878942966461;0,240825811027583
"350";0,463224560022354;0,517319516208181
"351";0,338284194469452;0,222063001802054
"352";0,121913515031338;0,175259071096614
"353";0,305392920970917;0,656288015307153
"354";0,191640391945839;0,144949917732298
"355";0,903201520442963;1
"356";0,374020040035248;0,523298872994338
"357";0,099623441696167;0,152991121686096
"358";0,367775738239288;0,515670038474068
"359";0,767849266529083;0,966389829320291
"360";0,779798328876495;1
"361";0,429528713226318;0,390103545964759
"362";0,564041972160339;0,417938482727906
"363";0,183788895606995;0,16082614092313
"364";0,457944571971893;0,410722017641164
"365";0,832614362239838;1
"366";0,265786707401276;0,304124519074148
"367";0,420304656028748;0,587628504624723
"368";0,449110627174377;0,488659840577977
"369";0,492503494024277;0,420000329895547
"370";0,454259157180786;0,519793732809349
"371";0,594482839107513;0,474226910404493
"372";0,534512341022491;0,725153710706348
"373";0,546446323394775;0,890513853551119
"374";0,293182909488678;0,40948490934058
"375";0,317947715520859;0,30371214964062
"376";0,990712285041809;1
"377";0,190808668732643;0,288660665316844
"378";0,256165057420731;0,155052968853737
"379";0,213468492031097;0,203094007859761
"380";0,195386171340942;0,178351841848075
"381";0,110401593148708;0,169073529593692
"382";0,302703648805618;0,262062836854281
"383";0,25227227807045;0,347010940161071
"384";0,529656291007996;0,55896882899452
"385";0,366956651210785;0,896905579770805
"386";0,249439209699631;0,263712314588393
"387";0,0559120550751686;0,110517070032701
"388";0,252595365047455;0,223093925385875
"389";0,425164461135864;0,482268114358291
"390";0,186466291546822;0,0791769930845646
"391";0,318171501159668;0,366598488253657
"392";0,220119386911392;0,113816025500926
"393";0,235802471637726;0,269485486657787
"394";0,368624806404114;0,307629659259137
"395";0,262316524982452;0,268660747790731
"396";0,310243219137192;0,220413524067942
"397";0,117769464850426;0,108249038148296
"398";0,25136935710907;0,322062589432621
"399";0,283712029457092;0,140826223397017
"400";0,257912069559097;0,219382600484122
"401";0,219898700714111;0,314021385478823
"402";0,353211641311646;0,831338839839836
"403";0,42710754275322;0,304124519074148
"404";0,509702324867249;0,885153050915254
"405";0,479511827230453;0,793813221388778
"406";0,200627222657204;0,149485981501107
"407";0,631782114505768;0,675669378682974
"408";0,270673543214798;0,222887740669111
"409";0,336726754903793;0,394433425016804
"410";0,18892702460289;0,117527350402679
"411";0,355768859386444;0,527422567329619
"412";0,479845523834229;0,513608191306428
"413";0,467299938201904;0,582061517272094
"414";0,214050978422165;0,185774491651581
"415";0,561619400978088;0,545566822404856
"416";0,485990256071091;0,497525783398831
"417";0,979819357395172;1
"418";0,694903492927551;0,559175013711284
"419";0,236385241150856;0,282887493247451
"420";0,460027903318405;0,449897113826335
"421";0,444442331790924;0,524329796578158
"422";0,0925388932228088;0,234227900091134
"423";0,312726646661758;0,262475206287809
"424";0,278921872377396;0,229898021039088
"425";0,33620697259903;0,375052061640983
"426";0,299344271421432;0,289279219467136
"427";0,434584677219391;0,549071962589845
"428";0,797958433628082;0,931338427470402
"429";0,597281634807587;0,855874821134758
"430";0,179292619228363;0,109692331165645
"431";0,178727746009827;0,254640187050775
"432";0,5024773478508;0,455051731745436
"433";0,672062814235687;0,546185376555148
