"";"pred";"obs"
"1";0,261649608612061;0,28845448060008
"2";0,668225228786469;0,863503655655028
"3";0,724815785884857;0,861647993204152
"4";0,239580720663071;0,167630236576344
"5";0,292725294828415;0,149485981501107
"6";0,396566361188889;0,304124519074148
"7";0,486465156078339;0,563711077480093
"8";0,812458455562592;0,23711448612583
"9";0,991912007331848;1
"10";0,618812382221222;0,542474051653395
"11";0,176951974630356;0,287835926449788
"12";0,158720657229424;0,147424134333467
"13";0,306438416242599;0,309072952276485
"14";0,586121499538422;0,756906157088012
"15";0,490676671266556;0,518144255075237
"16";0,915181338787079;1
"17";0,174700722098351;0,149485981501107
"18";0,47468900680542;0,36268097863514
"19";0,139856711030006;0,238557779143179
"20";0,562294840812683;0,639174683815737
"21";0,439557582139969;0,354227405247813
"22";0,53066486120224;0,866390241689725
"23";0,437378019094467;0,481649560207999
"24";0,242017149925232;0,143712809431714
"25";0,233403116464615;0,282475123813922
"26";0,314532786607742;0,300000824738867
"27";0,246375873684883;0,212990874264436
"28";0,273913264274597;0,148661242634051
"29";0,576871633529663;0,4237116547973
"30";0,764282941818237;1
"31";0,189235597848892;0,18268172090012
"32";0,19504776597023;0,140826223397017
"33";0,338101476430893;1
"34";0,332219809293747;0,387010775213298
"35";0,245094567537308;0,304124519074148
"36";0,480926901102066;0,86968919715795
"37";0,958751499652863;1
"38";0,413726449012756;0,690720863006751
"39";0,507254898548126;0,435051814219323
"40";0,400502026081085;0,355258328831634
"41";0,996315598487854;1
"42";0,176053762435913;0,175259071096614
"43";0,305850684642792;0,149485981501107
"44";0,235383778810501;0,155877707720793
"45";0,193714797496796;0,0670120947954854
"46";0,251263171434402;0,201032160692121
"47";0,32230207324028;0,283299862680979
"48";0,267015308141708;0,261238097987225
"49";0,328158348798752;1
"50";0,244121536612511;0,230310390472617
"51";0,270562618970871;0,285155525131855
"52";0,443384677171707;0,357732545432802
"53";0,469649881124496;0,343918169409611
"54";0,355373919010162;0,407216877456175
"55";0,250909090042114;0,432989967051682
"56";0,411567270755768;0,37340258390687
"57";0,62789660692215;0,690720863006751
"58";0,636689484119415;0,654638537573041
"59";0,207760721445084;0,116702611535623
"60";0,511187374591827;0,438556954404312
"61";0,184789046645164;0,173815778079266
"62";0,999402105808258;1
"63";0,408722907304764;0,411959125941749
"64";0,254676640033722;0,258145327235764
"65";0,168869748711586;0,113403656067398
"66";0,840087831020355;0,806802858544913
"67";0,180677905678749;0,176289994680434
"68";0,258062303066254;0,210929027096795
"69";0,99733692407608;1
"70";0,221097767353058;0,121032490587668
"71";0,281473994255066;0,396082902750917
"72";0,280795514583588;0,56969043426625
"73";0,914633512496948;1
"74";0,153826862573624;0,125362369639713
"75";0,391681313514709;0,707421825064639
"76";0,269011259078979;0,324742990750554
"77";0,541301190853119;0,419381775745255
"78";0,833565473556519;1
"79";0,329384744167328;0,37134073673923
"80";0,170737072825432;0,130929356992342
"81";0,394261389970779;0,390309730681523
"82";0,444999724626541;0,487010362843865
"83";0,453752428293228;0,295877130403586
"84";0,142691671848297;0,142681885847893
"85";0,336793005466461;0,292165805501833
"86";0,260283052921295;0,231135129339673
"87";0,443468809127808;0,339175920924037
"88";0,486101776361465;0,503711324901753
"89";0,531750559806824;0,663710665110659
"90";0,442356616258621;0,458556871930425
"91";0,75941663980484;1
"92";0,45409694314003;0,416495189710558
"93";0,375544220209122;0,364330456369252
"94";0,238931179046631;0,258351511952528
"95";0,549134194850922;0,799792578174935
"96";0,252087324857712;0,169692083743985
"97";0,708419799804688;0,513814376023192
"98";0,540839970111847;0,494639197364135
"99";0,591724097728729;0,637112836648096
"100";0,454576104879379;0,25897006610282
"101";0,133670583367348;0,171341561478097
"102";0,286131471395493;0,236495931975538
"103";0,218540459871292;0,327423392068486
"104";0,24877242743969;0,287011187582732
"105";0,961339890956879;1
"106";0,880742371082306;0,997523721551664
"107";0,259659767150879;0,0472183619861361
"108";0,477062463760376;0,549896701456901
"109";0,800307333469391;0,88494686619849
"110";0,30835634469986;0,364330456369252
"111";0,531883597373962;0,471752693803325
"112";0,581468224525452;0,470103216069212
"113";0,243373110890388;0,241444365177876
"114";0,362044245004654;0,378144832392444
"115";0,156380206346512;0,168867344876928
"116";0,50934374332428;0,696906404509672
"117";0,228993281722069;0,348248048461656
"118";0,2588070333004;0,156290077154321
"119";0,363451421260834;0,663504480393895
"120";0,164998382329941;0,0892800442060033
"121";0,178406298160553;0,1684549754434
"122";0,200333565473557;0,220619708784706
"123";0,561215877532959;0,283506047397743
"124";0,306970804929733;0,252578339883134
"125";0,44107449054718;0,397938565201793
"126";0,780871570110321;0,987214485713461
"127";0,851159811019897;0,820823419284869
"128";0,451954692602158;0,68206110490266
"129";0,232712894678116;0,199588867674772
"130";0,233660608530045;0,223093925385875
"131";0,529050707817078;0,319794557548216
"132";0,558468639850616;0,587628504624723
"133";0,130509793758392;0,432989967051682
"134";0,300801008939743;0,21216613539738
"135";0,329699486494064;0,230516575189381
"136";0,556778132915497;0,461237273248358
"137";0,389312028884888;0,252578339883134
"138";0,452515333890915;0,518968993942293
"139";0,15191887319088;0,155671523004029
"140";0,348050594329834;0,214021797848256
"141";0,917824864387512;0,909895216926941
"142";0,277172446250916;0,287011187582732
"143";0,533704221248627;0,470721770219504
"144";0,215136960148811;0,157114816021377
"145";0,203332930803299;0,171135376761333
"146";0,137464851140976;0,162475618657243
"147";0,578373908996582;0,529896783930788
"148";0,507794857025146;0,516700962057888
"149";0,505547404289246;0,390722100115051
"150";0,447570294141769;0,37237166032305
"151";0,228431388735771;0,15113545923522
"152";0,200831308960915;0,245980428946685
"153";0,492227852344513;0,596494447445578
"154";0,436762541532516;0,40288699840413
"155";0,27922996878624;0,421237438196131
"156";0,185321852564812;0,080826470818677
"157";0,185658022761345;0,231135129339673
"158";0,376566499471664;0,365567564669836
"159";0,370779007673264;0,250104123281966
"160";0,407852023839951;0,29711423870417
"161";0,551263630390167;0,496288675098247
"162";0,165299192070961;0,104743897963307
"163";0,533147096633911;0,589071797642072
"164";0,427015006542206;0,319176003397924
"165";0,165398329496384;0,14659939546641
"166";0,442073434591293;0,426804425548761
"167";0,588308572769165;0,493814458497078
"168";0,488083690404892;0,664947773411244
"169";0,574250221252441;0,472989802103909
"170";0,0641585290431976;0,0989707258939138
"171";0,159413680434227;0,193197141455087
"172";0,569618940353394;0,626391231376365
"173";0,220105454325676;0,303093595490328
"174";0,471064537763596;0,798349285157587
"175";0,666350781917572;0,690720863006751
"176";0,403867959976196;0,410928202357928
"177";0,367268770933151;0,312578092461474
"178";0,279155254364014;0,175259071096614
"179";0,590500056743622;0,448453820808986
"180";0,365488648414612;0,364330456369252
"181";0,388608187437057;0,53608232543371
"182";0,522691011428833;0,667215805295648
"183";0,27051454782486;0,308042028692665
"184";0,48873582482338;0,233196976507313
"185";0,864678740501404;1
"186";0,624391317367554;0,661030263792727
"187";0,233851417899132;0,142063331697601
"188";0,126939594745636;0,0983521717436217
"189";0,674272656440735;0,571133727283599
"190";0,271348625421524;0,223093925385875
"191";0,462975054979324;0,493195904346786
"192";0,762992262840271;1
"193";0,279319256544113;0,164125096391355
"194";0,186681479215622;0,157733370171669
"195";0,68054586648941;0,804947196094037
"196";0,272131472826004;0,230722759906145
"197";0,543350756168365;0,709277487515515
"198";0,566981315612793;1
"199";0,448763221502304;0,690720863006751
"200";0,439405709505081;0,282681308530686
"201";0,282995402812958;0,256495849501652
"202";0,326419323682785;0,40948490934058
"203";0,143904700875282;0,186393045801873
"204";0,126660749316216;0,104950082680071
"205";0,145070493221283;0,0711357891307665
"206";0,251155763864517;0,296701869270642
"207";0,340705066919327;0,135259236044387
"208";0,436428308486938;0,44659815835811
"209";0,308669328689575;0,537731803167822
"210";0,297092795372009;0,318145079814104
"211";0,624841570854187;0,739380456163067
"212";0,753292143344879;0,77814318291471
"213";0,174587577581406;0,204331116160346
"214";0,236215397715569;0,245155690079629
"215";0,275341242551804;0,252784524599899
"216";0,187741681933403;0,16948589902722
"217";0,350962519645691;0,380619048993612
"218";0,653436660766602;0,999997938152832
"219";0,262969881296158;0,204743485593874
"220";0,485534161329269;0,410309648207636
"221";0,269572496414185;0,326186283767902
"222";0,365423530340195;0,369485074288353
"223";0,51840478181839;0,432165228184626
"224";0,342211246490479;0,337526443189925
"225";0,712259411811829;0,704329054313178
"226";0,324491441249847;0,314227570195587
"227";0,448933154344559;0,356495437132218
"228";0,204917535185814;0,153403491119624
"229";0,384614288806915;0,215258906148841
"230";0,740096569061279;1
"231";0,147185876965523;0,0903109677898235
"232";0,413599252700806;0,472165063236853
"233";0,685320138931274;1
"234";0,520268321037292;0,637937575515153
"235";0,331780403852463;0,199176498241244
"236";0,339940249919891;0,53814417260135
"237";0,276067525148392;0,211547581247088
"238";0,483449161052704;0,389897361247995
"239";0,186613082885742;0,114846949084746
"240";0,421083033084869;0,481031006057707
"241";0,0796347185969353;0,0946408468418687
"242";0,876145422458649;0,9973175368349
"243";0,680630922317505;0,363093348068668
"244";0,848580241203308;0,819586310984285
"245";0,504372656345367;0,400412781802962
"246";0,543535768985748;0,404742660855007
"247";0,387682616710663;0,443711572323413
"248";0,480363607406616;0,43340233648521
"249";0,224038645625114;0,326186283767902
"250";0,588064253330231;0,565566739930969
"251";0,495929002761841;0,612989224786702
"252";0,506374001502991;0,514845299607012
"253";0,802057147026062;0,869483012441186
"254";0,239624619483948;0,190929109570682
"255";0,584648847579956;0,83257594814042
"256";0,224761113524437;0,262269021571045
"257";0,169371217489243;0,278351429478641
"258";0,578791856765747;0,435257998936087
"259";0,291912227869034;0,148661242634051
"260";0,137887924909592;0,117321165685915
"261";0,368840217590332;0,33216564055406
"262";0,6261265873909;0,551546179191014
"263";0,879759967327118;0,929276580302762
"264";0,598727941513062;0,711339334683156
"265";0,411252915859222;0,409691094057344
"266";0,372327595949173;0,336907889039633
"267";0,520659863948822;0,522474134127282
"268";0,316954523324966;0,510309235838203
"269";0,452296376228333;1
"270";0,146762922406197;0,160001402056074
"271";0,119840398430824;0,12268196832178
"272";0,289941906929016;0,256083480068123
"273";0,319464534521103;0,303093595490328
"274";0,202330067753792;0,126393293223533
"275";0,520620703697205;0,89154477713494
